,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
2673,1,1,Steel,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.03573,0.02335,0.013,0.0318,0.015,0.0454,0.0474,0.0274,73.0,0.1428,0.5874,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00591,0.0013039999999999998,0.002287,0.001834,0.00056661,0.00264,0.002053,0.657886,0.015880000000000002,-0.03123,0.019030000000000002,-0.01693,0.001201,-0.0060905,0.002807142857142858,0.3667,1.021,5.2,2_2
2677,1,1,Titanium,0.48428000000000004,0.09,0.52,0.2,77.00002727074938,0.04,0.0468,0.045,0.0365,0.065,0.013,0.0318,0.015,0.012,0.0473,0.01,75.5,0.1105,0.5523,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0022429999999999998,0.000932,0.005719,0.001871,0.001228,0.007529000000000001,0.0013800000000000002,0.630022,0.007016,-0.01624,0.0088,-0.008733,0.0007575,-0.0032085,0.004107142857142857,1.629,2.725,7.17,2_2
2678,1,1,Steel,0.36595,-0.027,0.31,0.045,68.99998946467623,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0393,0.0343,0.0279,70.0,0.1054,0.2343,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.002746,0.002328,0.003083,0.0010279999999999998,0.002832,0.001041,0.0012929999999999999,0.465283,-0.002039,0.005878,-0.00182,0.0032450000000000005,0.0005621000000000001,-0.0038945,0.0030214285714285755,0.7495,0.9263,3.43,2_2
2679,1,1,Aluminum,0.405,0.07,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0342,0.0503,0.0172,73.0,0.1498,0.49,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000883,0.000616,0.002039,0.004338,0.00094474,0.000551,0.002495,0.664341,0.04438,-0.0901,0.05292,-0.05175,0.004186,-0.01922,0.01128571428571427,0.1686,0.4747,1.2,3_4
2680,1,1,Titanium,0.39142,0.07,0.5,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.041,0.0523,0.0278,62.0,0.0752,0.3523,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.001296,0.0020629999999999997,0.00828,0.00061633,0.005021,0.001277,0.004681,0.646424,0.016819999999999998,-0.03464,0.02074,-0.01765,0.0016640000000000001,-0.006052999999999999,0.006185714285714282,0.8853,1.538,3.67,3_1
2681,1,1,Steel,0.34455,-0.007,0.35,0.045,74.0000202554444,0.04,0.0286,0.046,0.0365,0.02335,0.013,0.0318,0.015,0.0359,0.0255,0.0288,68.5,0.1165,0.2255,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.0014320000000000001,0.0009550000000000001,0.0012109999999999998,0.0017989999999999998,0.001503,0.0023309999999999997,0.004569,0.557638,-0.001219,0.004194,-0.001257,0.002487,0.0005514,-0.0041565000000000005,0.0023357142857142856,2.302,1.05,3.81,2_2
2682,1,1,Steel,0.405,0.071,0.5656,0.045,72.99997971982306,0.04,0.0286,0.045,0.0365,0.01925,0.0124,0.0286,0.015,0.0516,0.0384,0.0396,73.0,0.1817,0.5584,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00103,0.004145,0.002566,0.00070408,0.006207,0.0019489999999999998,0.0036659999999999996,0.645105,0.011170000000000001,-0.02367,0.01366,-0.013219999999999999,0.001178,-0.0048395,0.00329285714285714,0.3771,0.9195,6.29,2_2
2683,0,0,Steel,0.44,0.058,0.586,0.08,72.99997971982306,0.04,0.0286,0.0413,0.0365,0.02335,0.013,0.0286,0.015,0.0465,0.0527,0.0254,71.0,0.1,0.485,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.006867,0.00517,0.003009,0.0016760000000000002,0.0012699999999999999,0.001016,0.006456999999999999,0.730955,0.013980000000000001,-0.0263,0.01619,-0.01381,0.0008725,-0.004892,0.0019571428571428565,0.4454,1.127,8.1,1_13
2684,1,1,Titanium,0.406,0.072,0.52,0.045,74.0000202554444,0.04,0.03245,0.07,0.0365,0.0285,0.0165,0.0318,0.015,0.0479,0.03,0.034,71.5,0.12,0.515,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000778,0.004023,0.002215,0.005790999999999999,0.0019649999999999997,0.0017989999999999998,0.0011070000000000001,0.628287,0.02756,-0.057010000000000005,0.03311,-0.0299,0.0011380000000000001,-0.01039,0.0035714285714285744,0.6594,1.899,2.87,1_13
2685,1,1,Steel,0.405,0.075,0.5656,0.045,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0472,0.0491,0.0312,69.5,0.105,0.4741,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.006462000000000001,0.0037890000000000003,0.007447,0.0009482000000000001,0.001333,0.002553,0.004887,0.631739,0.007315,-0.01235,0.008829,-0.005769,0.0007016,-0.0018965000000000002,0.0021071428571428595,0.2432,0.2036,7.76,2_2
2686,1,1,Steel,0.418,0.07599299999999999,0.5644,0.045,73.99904622719268,0.04,0.0286,0.0413,0.0365,0.02335,0.013,0.0272,0.015,0.0427,0.046,0.0291,71.99902,0.14,0.566,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001046,0.0031739999999999997,0.001245,0.00175,0.009848,0.0009,0.006024,0.648709,0.010920000000000001,-0.02193,0.013330000000000002,-0.01143,0.0007202,-0.004043000000000001,0.002014285714285712,0.433,1.153,6.62,2_2
2687,1,1,Titanium,0.405,0.035,0.5656,0.045,74.0000202554444,0.04,0.0286,0.04,0.0365,0.0215,0.013,0.0318,0.015,0.0402,0.0477,0.0291,72.0,0.11,0.4677,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.004228,0.0008449999999999999,0.001434,0.007117,0.001603,0.00173,0.0023309999999999997,0.669855,-0.01012,0.018619999999999998,-0.01082,0.01029,0.00264,-0.011415,0.005928571428571434,2.025,1.7280000000000002,2.5,2_2
2688,1,0,Steel,0.41,0.076352,0.59,0.05,73.61831577232824,0.04,0.0286,0.04,0.0365,0.021,0.014,0.0318,0.015,0.0516,0.0302,0.0377,73.61833,0.171,0.62,0.068,0.12,0.015,0.01775912247474788,0.33,0.375,0.009,0.006745,0.007078,0.000503,0.00066285,0.003544,0.0062,0.008074,0.6585270000000001,0.01011,-0.02011,0.01237,-0.01077,0.0009289999999999999,-0.003838,0.0025714285714285717,0.4519,0.9365,10.1,2_2
2689,1,1,Steel,0.4,0.07,0.54,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0476,0.1908,0.0221,69.0,0.1487,0.46,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.000801,0.000759,0.008759999999999999,0.00058088,0.00105,0.001831,0.002679,0.619727,0.008684,-0.0187,0.0108,-0.009463,0.0014060000000000001,-0.0032145,0.004807142857142856,0.3894,0.4992,5.38,2_2
2692,1,1,Steel,0.4,0.07,0.5656,0.045,71.99999647998123,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0493,0.0462,0.0315,69.0,0.138,0.5162,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.001094,0.000605,0.000593,0.003193,0.00054308,0.000767,0.004516,0.610463,0.01091,-0.019030000000000002,0.013130000000000001,-0.009146,0.0011099999999999999,-0.0030745,0.002592857142857143,0.4085,1.198,3.66,2_2
2693,1,1,Steel,0.38989,0.07,0.53,0.045,74.49998322747555,0.04,0.0286,0.045,0.0365,0.03,0.013,0.0318,0.015,0.0441,0.0502,0.0304,66.5,0.1172,0.4502,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.0017809999999999998,0.004431,0.000731,0.00088262,0.00115,0.006239,0.001371,0.659304,0.02547,-0.052039999999999996,0.03073,-0.028630000000000003,0.0005086,-0.01043,0.0017142857142857185,0.2141,0.585,6.04,2_2
2694,1,1,Steel,0.4,0.08,0.5,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0494,0.0482,0.0309,73.0,0.0909,0.4882,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001539,0.008190000000000001,0.0008460000000000001,0.008695999999999999,0.003092,0.008409,0.001568,0.639934,0.01962,-0.04214,0.02408,-0.02203,0.0007006,-0.0075265,0.001978571428571437,0.2544,0.7343,7.34,2_2
2695,1,1,Steel,0.42,0.07,0.5958,0.045,73.49999998763374,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0509,0.0475,0.0318,73.5,0.1504,0.6075,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0009130000000000001,0.009747,0.000975,0.006257,0.002472,0.00175,0.00057918,0.6756270000000001,0.03966,-0.07368999999999999,0.04615,-0.0396,0.001146,-0.013909999999999999,0.002714285714285715,0.1694,0.4794,5.45,2_2
2696,1,1,Steel,0.405,0.045,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02485,0.0215,0.0318,0.015,0.0478,0.0512,0.0259,73.0,0.1,0.3812,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.005102000000000001,0.005102000000000001,0.009826,0.0021969999999999997,0.0070810000000000005,0.0028420000000000003,0.001493,0.637632,-0.004232,0.0068969999999999995,-0.004517,0.003543,0.0007099000000000001,-0.0031834999999999997,0.001992857142857138,0.9337,0.9088,7.92,1_13
2697,1,1,Steel,0.44,0.0665,0.5656,0.03,74.0000202554444,0.04,0.0273,0.036000000000000004,0.031,0.01775,0.0105,0.0286,0.013000000000000001,0.0444,0.0248,0.0352,73.5,0.1961,0.63,0.073,0.13,0.014,0.018,0.33,0.3,0.006,0.000547,0.004453,0.0008880000000000001,0.00060031,0.006514,0.001326,0.007238,0.697377,0.021159999999999998,-0.05296,0.02563,-0.03108,0.002107,-0.011734999999999999,0.005071428571428575,0.1751,0.468,6.34,2_2
2698,0,0,Steel,0.39624000000000004,0.018,0.5656,0.035,72.99997971982306,0.04,0.0302,0.044000000000000004,0.045,0.0275,0.019,0.0318,0.015,0.0435,0.0343,0.0313,70.0,0.114,0.33,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.000908,0.001045,0.0008470000000000001,0.00068579,0.00061005,0.009884,0.002996,0.653464,-0.002746,0.00507,-0.002918,0.002725,0.0008003999999999999,-0.0033325000000000004,0.0023785714285714313,1.413,0.9464,3.75,1_13
2699,0,0,Steel,0.39624000000000004,0.018,0.5656,0.035,72.99997971982306,0.04,0.0302,0.044000000000000004,0.045,0.0275,0.019,0.0318,0.015,0.0435,0.0343,0.0313,70.0,0.114,0.33,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.001446,0.008268000000000001,0.0019149999999999998,0.002091,0.001192,0.0032229999999999997,0.006207,0.653464,-0.001638,0.002897,-0.0016940000000000002,0.00157,0.0003015,-0.001697,0.0008428571428571431,1.696,2.035,8.56,1_13
2700,0,0,Aluminum,0.381,-0.012,0.5656,0.06,67.00002298499258,0.04,0.0302,0.045,0.045,0.0325,0.024,0.0318,0.015,0.0446,0.0443,0.0353,69.0,0.115,0.312,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.31099,0.009,0.0035399999999999997,0.0038420000000000004,0.001713,0.0062439999999999996,0.00061543,0.00549,0.0017640000000000002,0.584001,-0.007888,0.010409999999999999,-0.0076230000000000004,0.0048909999999999995,0.0007461000000000001,-0.004483,0.0021571428571428583,0.9514,1.1340000000000001,2.39,3_4
2701,0,0,Aluminum,0.417,0.065,0.5656,0.09,72.71997524534262,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0449,0.033,0.05,73.5,0.2074,0.563,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.0022440000000000003,0.004496,0.000699,0.001627,0.009047,0.004253,0.002942,0.651745,0.04278,-0.101,0.05169,-0.05875,0.002445,-0.02211,0.006714285714285738,0.1637,0.4028,2.62,3_4
2702,0,0,Aluminum,0.406,0.025,0.5656,0.06,71.99999647998123,0.04,0.0385,0.05,0.0455,0.031,0.0165,0.0318,0.015,0.045,0.06,0.03,69.0,0.1,0.337,0.073,0.13,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.001032,0.004915999999999999,0.005673,0.00073944,0.002291,0.002443,0.007645999999999999,0.660514,-0.002982,0.005854,-0.003351,0.002968,0.0008916,-0.0029005000000000003,0.0031214285714285736,1.252,1.255,3.77,3_4
2703,1,1,Steel,0.405,0.07,0.49,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0497,0.0351,0.0103,73.0,0.0779,0.3851,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0024219999999999997,0.001023,0.000746,0.001439,0.001367,0.001582,0.00056827,0.637831,0.0414,-0.0848,0.05035,-0.04345,0.002076,-0.015120000000000001,0.005428571428571417,0.1624,0.4647,2.46,2_2
2704,1,1,Titanium,0.39,0.07,0.5,0.25,79.99997699027485,0.04,0.0318,0.045,0.0365,0.046,0.013,0.0318,0.015,0.035,0.0072,0.0312,75.0,0.0922,0.4732,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003214,0.000908,0.00329,0.006797,0.00077092,0.002316,0.001966,0.631649,0.01925,-0.04475,0.02377,-0.022269999999999998,0.0006795,-0.007778500000000001,0.002350000000000002,0.8704,2.3409999999999997,3.53,2_2
2705,1,1,Steel,0.405,0.07,0.5656,0.085,74.0000202554444,0.04,0.0286,0.045,0.0365,0.0325,0.013,0.0318,0.015,0.03,0.085,0.0218,72.0,0.095,0.385,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002912,0.004328,0.002301,0.004437,0.00080964,0.001982,0.002579,0.65277,0.01222,-0.021159999999999998,0.01429,-0.01095,0.00036899999999999997,-0.0038,0.001085714285714281,0.4183,1.202,6.5,2_2
2706,1,1,Steel,0.35,0.01,0.58,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0443,0.2763,0.0175,70.0,0.19699999999999998,0.4263,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002534,0.001486,0.001381,0.007436,0.00076028,0.001001,0.005893,0.630336,-0.0018690000000000002,0.005029,-0.0019760000000000003,0.002202,0.0005017,-0.003297,0.0018714285714285718,1.272,1.4140000000000001,5.78,2_2
2707,1,1,Titanium,0.41,0.07,0.5656,0.04,74.0000202554444,0.04,0.03005,0.045,0.0365,0.036,0.013,0.0318,0.015,0.045,0.0492,0.0289,70.0,0.1034,0.4292,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.005692,0.001854,0.00626,0.003995,0.00055452,0.0009699999999999999,0.00968,0.661864,0.013880000000000002,-0.02482,0.0164,-0.01245,0.0006866000000000001,-0.0042525,0.0021071428571428578,1.151,3.3139999999999996,5.26,2_2
2708,1,1,Aluminum,0.33,-0.07,0.28,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0223,0.0343,0.0133,70.0,0.0877,0.0943,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002744,0.000586,0.001392,0.0008125999999999999,0.00087171,0.001843,0.002712,0.48313199999999995,-0.003826,0.015130000000000001,-0.001707,0.00486,0.00173,-0.0091625,0.011892857142857153,0.1484,0.4536,0.88,3_4
2709,1,1,Titanium,0.405,0.07,0.5256,0.08,74.0000202554444,0.04,0.0308,0.045,0.0365,0.037,0.013,0.0318,0.015,0.0472,0.0108,0.0235,73.5,0.1021,0.4768,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0012,0.0012929999999999999,0.001248,0.0021920000000000004,0.001082,0.0046429999999999996,0.001147,0.638976,0.039169999999999996,-0.07605,0.04678,-0.039169999999999996,0.00119,-0.013675,0.003357142857142844,0.5051,1.454,2.69,2_2
2710,1,1,Titanium,0.406,0.0675,0.593,0.045,73.70689504745548,0.04,0.0325,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0712,0.049,0.0293,73.5,0.1848,0.547,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003134,0.0008869999999999999,0.000686,0.0011970000000000001,0.00098388,0.0016820000000000001,0.004968,0.6868449999999999,0.025960000000000004,-0.050519999999999995,0.030869999999999998,-0.028439999999999997,0.002328,-0.010515,0.005071428571428575,0.6548,1.7819999999999998,2.96,2_2
2711,1,0,Steel,0.39,0.057,0.5656,0.045,75.99998673512805,0.04,0.0286,0.0324,0.0365,0.02335,0.013,0.0318,0.015,0.0393,0.0401,0.031,75.0,0.0926,0.5501,0.068,0.12,0.016,0.01775912247474788,0.33,0.35,0.009,0.000878,0.001716,0.006308,0.0006631,0.004667,0.004055,0.00090683,0.600083,0.01168,-0.01729,0.013619999999999998,-0.007333,0.00147,-0.002214,0.0045000000000000005,0.4276,0.833,4.98,2_2
2712,0,0,Steel,0.37,0.035,0.5656,0.045,73.49999998763374,0.04,0.0286,0.0286,0.03478,0.02335,0.013,0.028,0.015,0.0394,0.044,0.0288,73.0,0.1093,0.494,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.00053,0.00086,0.0057399999999999994,0.004753,0.008012,0.00253,0.0064150000000000006,0.535496,-0.001883,0.002647,-0.002152,0.0009639,0.0008029,-0.00044550000000000004,0.0019,2.1719999999999997,3.884,4.95,1_13
2713,1,1,Steel,0.4,0.05,0.5,0.07,74.0000202554444,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0364,0.0477,0.0218,73.0,0.0973,0.5137,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0005059999999999999,0.001216,0.001216,0.00058258,0.00084349,0.001947,0.00099364,0.625163,-0.007370000000000001,0.01596,-0.008119,0.008967000000000001,0.001667,-0.0098555,0.004635714285714287,0.8178,0.5268,2.81,2_2
2714,1,1,Aluminum,0.415,0.06,0.5656,0.045,74.0000202554444,0.04,0.0286,0.045,0.0365,0.0255,0.013,0.035,0.015,0.0473,0.0503,0.0311,73.0,0.165,0.52,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0026850000000000003,0.002313,0.0020629999999999997,0.0011560000000000001,0.008627,0.007856,0.00069691,0.648938,0.06667999999999999,-0.133,0.07795,-0.07372999999999999,0.003411,-0.026889999999999997,0.007857142857142858,0.1293,0.3481,2.56,3_4
2715,1,0,Steel,0.385,0.047,0.5656,0.05,75.99998673512805,0.04,0.0286,0.0324,0.0365,0.02085,0.013,0.0318,0.015,0.0393,0.03,0.032,75.0,0.0988,0.52,0.068,0.12,0.016,0.01775912247474788,0.33,0.35,0.009,0.007585,0.000633,0.001873,0.001873,0.00081857,0.0066489999999999995,0.00057622,0.6018439999999999,-0.007298999999999999,0.01116,-0.007905,0.005446,0.002573,-0.004342499999999999,0.004364285714285711,0.7714,0.8573,4.58,2_2
2716,1,0,Aluminum,0.385,0.047,0.5656,0.05,75.99998673512805,0.04,0.03235,0.0404,0.04348,0.024,0.0155,0.029,0.015,0.06,0.03,0.04,74.0,0.1287,0.52,0.068,0.12,0.016,0.01775912247474788,0.33,0.35,0.009,0.002781,0.001465,0.003334,0.00082337,0.002246,0.0007480000000000001,0.0010019999999999999,0.620125,-0.01067,0.01803,-0.01158,0.009448999999999999,0.0037049999999999995,-0.008636000000000001,0.009857142857142863,0.6479,0.5826,1.38,3_4
2719,1,1,Steel,0.7,0.07,0.5656,0.055,77.00002727074938,0.04,0.0286,0.045,0.0365,0.03,0.0165,0.0318,0.015,0.0535,0.0539,0.0334,73.0,0.145,0.5199,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002646,0.002517,0.000595,0.00059507,0.00072817,0.00062541,0.002517,0.661057,0.02395,-0.061970000000000004,0.028630000000000003,-0.025,0.001679,-0.0074395,0.002978571428571427,0.25,0.8058,6.24,1_13
2720,1,1,Titanium,0.406,0.072,0.52,0.03,74.0000202554444,0.08,0.0325,0.055,0.05375,0.0375,0.019,0.0318,0.015,0.0344,0.0114,0.0233,71.4,0.1192,0.5114,0.12,0.13,0.016,0.018,0.33,0.35,0.009,0.003831,0.0016489999999999999,0.001989,0.008896,0.007039,0.004207,0.001033,0.628545,0.01546,-0.03272,0.01936,-0.01687,0.0006565000000000001,-0.005941,0.003785714285714292,0.8615,2.421,4.65,1_13
2721,1,0,Steel,0.43,0.065,0.5656,0.045,72.99997971982306,0.04,0.0285,0.037000000000000005,0.0365,0.02335,0.013,0.0286,0.015,0.0417,0.0342,0.0308,72.5,0.1835,0.6542,0.068,0.13,0.016,0.01775912247474788,0.33,0.35,0.007,0.0059759999999999995,0.007206000000000001,0.001336,0.009543000000000001,0.00057538,0.002826,0.001611,0.672791,0.01945,-0.04456,0.02264,-0.02599,0.0007827000000000001,-0.009504499999999999,0.002321428571428576,0.2732,0.7365,7.0,2_2
2722,0,0,Aluminum,0.393,0.07,0.5656,0.045,75.50002376309689,0.04,0.0286,0.05,0.0365,0.025,0.013,0.035,0.015,0.049,0.04,0.035,76.0,0.175,0.63,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.000985,0.001389,0.0037229999999999997,0.002617,0.002186,0.000758,0.00070254,0.6527229999999999,0.061970000000000004,-0.1301,0.07418999999999999,-0.07418999999999999,0.004098,-0.027465,0.011642857142857139,0.1616,0.3949,1.34,3_4
2723,1,1,Titanium,0.405,0.07,0.5656,0.045,75.99998673512805,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0229,0.0244,73.0,0.145,0.5229,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002107,0.0009660000000000001,0.002912,0.0016579999999999998,0.009891,0.000579,0.001945,0.658742,0.03184,-0.06159,0.038130000000000004,-0.03358,0.0028280000000000002,-0.012195000000000001,0.007500000000000003,0.4651,1.439,2.73,2_2
2725,1,1,Steel,0.406,0.072,0.5656,0.345,74.0000202554444,0.04,0.04,0.045,0.0365,0.035,0.0215,0.0318,0.015,0.0146,0.2244,0.026,71.4,0.1546,0.7244,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002215,0.00343,0.002379,0.002321,0.005723,0.001287,0.00064918,0.617252,0.01126,-0.02259,0.013359999999999999,-0.012620000000000001,0.00045680000000000004,-0.0050279999999999995,0.0012571428571428566,0.3995,1.11,7.18,1_13
2726,1,1,Titanium,0.43551000000000006,0.07,0.5656,0.07,74.0000202554444,0.04,0.0263,0.045,0.0365,0.03385,0.013,0.0318,0.015,0.0526,0.0492,0.0284,73.0,0.0818,0.5152,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.007425,0.00759,0.002775,0.001196,0.004366,0.003476,0.002139,0.634811,0.02777,-0.04501,0.03285,-0.01863,0.0007494,-0.0057065,0.0020214285714285733,0.6755,2.23,5.18,2_2
2727,1,1,Titanium,0.40242,0.06,0.52,0.045,77.49999024278054,0.04,0.02555,0.045,0.04175,0.02335,0.013,0.0318,0.015,0.0515,0.0245,0.0309,75.0,0.1123,0.5145,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002944,0.008639,0.005285,0.004281,0.00053324,0.000509,0.004231,0.6299600000000001,0.01433,-0.02882,0.01704,-0.01445,0.0008378,-0.0049665,0.002807142857142858,0.5844,2.627,4.23,2_2
2728,1,1,Titanium,0.40904,0.07,0.5006,0.045,77.49999024278054,0.04,0.027000000000000003,0.0413,0.0365,0.02335,0.013,0.0318,0.015,0.0374,0.121,0.0265,73.0,0.08800000000000001,0.641,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000552,0.004756,0.001698,0.001698,0.00073137,0.002302,0.004926,0.63381,0.02084,-0.04598,0.02576,-0.022959999999999998,0.001208,-0.007915,0.003514285714285716,0.7662,2.226,3.67,2_2
2729,0,0,Aluminum,0.39624000000000004,0.018,0.5656,0.035,72.99997971982306,0.04,0.0302,0.044000000000000004,0.045,0.0275,0.019,0.0318,0.015,0.0435,0.035,0.0305,70.0,0.114,0.31,0.068,0.135,0.015848936170212168,0.01775912247474788,0.33,0.3,0.009,0.002797,0.007409000000000001,0.002388,0.002797,0.003247,0.004613,0.002131,0.653464,-0.007581,0.01273,-0.007756,0.007015,0.0011,-0.0077865,0.003192857142857145,1.067,0.931,2.64,3_4
2730,1,1,Titanium,0.4218,0.0463,0.5656,0.065,74.0000202554444,0.055,0.0485,0.05,0.0575,0.027,0.0185,0.045,0.015,0.0568,0.0491,0.0342,69.5,0.141,0.427,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.003701,0.004405,0.0014320000000000001,0.001385,0.00090484,0.0016530000000000002,0.008359,0.660559,-0.001134,0.002462,-0.0012230000000000001,0.001297,0.0004903,-0.0013345,0.0011071428571428554,2.424,6.176,6.39,1_13
2732,1,1,Aluminum,0.4242,0.0,0.5656,0.045,71.99999647998123,0.04,0.0363,0.045,0.04325,0.03,0.015,0.0318,0.015,0.0594,0.0551,0.0347,69.0,0.1191,0.3551,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.001214,0.002832,0.005265,0.001675,0.006185,0.003083,0.0046159999999999994,0.5987140000000001,-0.00441,0.006739,-0.004358,0.0029579999999999997,0.0010140000000000001,-0.0020355,0.002807142857142856,1.496,1.8780000000000001,2.83,3_4
2733,1,1,Steel,0.42,0.068,0.5656,0.065,74.0000202554444,0.04,0.0286,0.046,0.0365,0.02335,0.013,0.0286,0.015,0.0492,0.0467,0.0403,72.0,0.15,0.5667,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001402,0.003985,0.008353,0.00087811,0.00095028,0.000826,0.007809999999999999,0.670238,0.008623,-0.01787,0.01038,-0.009602,0.0007705,-0.0034605,0.0020214285714285733,0.4887,1.03,8.66,2_2
2734,1,1,Titanium,0.4023,0.064,0.5656,0.09,74.57498340285818,0.04,0.0286,0.045,0.0365,0.02735,0.019,0.0318,0.015,0.042,0.025,0.04,75.0,0.1,0.5152,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.00984,0.000661,0.008112999999999999,0.0038590000000000005,0.008728,0.00071341,0.0006573,0.618428,0.02862,-0.045880000000000004,0.03338,-0.02099,0.00328,-0.007624499999999999,0.007578571428571424,0.68,2.353,3.51,1_13
2735,1,1,Aluminum,0.376,0.045,0.5318,0.08,76.50000700293872,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0493,0.03,0.033,75.0,0.1258,0.53,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.001486,0.002959,0.001399,0.00436,0.0005535000000000001,0.001403,0.0035159999999999996,0.627175,-0.009519,0.01891,-0.01036,0.010579999999999999,0.001713,-0.011984999999999999,0.005785714285714285,0.8004,0.6345,1.64,3_4
